업종,브랜드,상호,가맹사업 개시일,가맹사업 년수,가맹점수,가맹본부 임직원수,가맹점수,신규개점,계약종료,계약해지,명의변경,"가맹점
평균매출액","가맹점
면적(3.3㎡)당
평균매출액","가입비
(가맹비)",교육비,보증금,"기타비용
(인테리어
비용포함)","합계
(창업비용
지수)","면적당(3.3㎡)
비용","기준면적
(㎡)",총 비용
주점,트레비어,(주)트레비브로이,2018-04-02,2년 11개월,8,10명,8,2,0,0,0,"255,434","5,540","11,000","5,500","3,000","178,300","197,800
(2.00)","2,200",165,"110,000"
주점,맨하탄슈퍼(MANHATTAN SUPERMARKET),(주)엘브라더스,2019-07-29,1년 8개월,3,6명,3,3,0,0,0,0,0,"3,300","2,200",0,"64,350","69,850
(1.00)","1,650",82,"41,250"
주점,코키펍(COCKY-PUB),(주)엘브라더스,2014-04-01,6년 11개월,5,6명,5,0,0,0,0,"683,788","9,081","11,000","5,500","5,000","126,000","147,500
(2.00)","1,800",165,"90,000"
주점,아트몬스터,(주)박앤코파트너스,2020-04-20,0년 11개월,2,3명,2,2,0,0,0,0,0,"5,500","5,500","10,000","166,100","187,100
(2.00)","3,300",99,"99,000"
주점,김작가의 이중생활,(주)별동부대,2016-03-03,5년 0개월,17,58명,17,1,2,10,1,"368,844","10,348","18,700","5,500","5,000","129,294","158,494
(2.00)","1,650",132,"66,000"
주점,홍스포차,홍스푸드,2018-03-01,3년 0개월,13,1명,13,6,0,0,4,"231,455","11,771","5,500","3,300","2,000","56,182","66,982
(1.00)","1,430",82,"35,750"
주점,역전할머니맥주1982,(주)역전에프앤씨,2016-11-04,4년 4개월,385,29명,385,234,0,0,45,"667,973","21,458","7,700","3,300","2,000","60,860","73,860
(1.00)","1,907",50,"28,600"
주점,전주포민호맥,(주)호맥생활,2019-01-01,2년 2개월,10,2명,10,10,0,0,0,"292,090","12,938","5,500","3,300","2,000","45,650","56,450
(1.00)","1,650",50,"24,750"
주점,먹태,엠엔엠에프씨(M&MFC),2015-06-03,5년 9개월,10,1명,10,0,2,0,2,"86,655","5,949","5,500","2,200","2,000","34,658","44,358
(.00)","2,200",33,"22,000"
주점,짱큰대구대가리,짱큰FNC,2015-07-13,5년 8개월,5,1명,5,0,2,1,0,"77,766","4,092","5,500","5,500","2,000","87,670","100,670
(1.00)","1,650",99,"49,500"
주점,1974 종로호랑이 맥주,(주)종로호랑이에프앤디,2019-10-30,1년 5개월,1,2명,1,1,0,0,0,0,0,"3,300","3,300","2,000","80,300","88,900
(1.00)","1,650",99,"49,500"
주점,비어사케,케이에스에이치(KSH)푸드,2013-11-01,7년 4개월,37,1명,37,6,8,9,5,"138,372","6,696","3,300","2,200","2,000","46,200","53,700
(1.00)","1,980",50,"29,700"
주점,부엉이빌라,(주)이든에프엔씨,가맹사업 개시 전,0년 0개월,0,5명,0,0,0,0,0,0,0,"5,500","2,200","2,000","85,250","94,950
(1.00)","1,650",99,"49,500"
주점,땡초우동,(주)다온에프앤에스,2013-09-11,7년 6개월,35,2명,35,3,0,0,0,"182,604","8,300","3,300","2,200","2,000","45,100","52,600
(1.00)","1,320",66,"26,400"
주점,비턴,(주)비원에프앤씨,2011-11-14,9년 4개월,111,8명,111,3,13,14,12,"146,205","4,204","5,500","2,200","2,000","80,850","90,550
(1.00)","1,430",99,"42,900"
주점,짝태&노가리,(주)피엘오하모니,2014-10-21,6년 5개월,133,6명,133,16,0,25,16,"163,532","11,346","2,750","1,650","4,000","25,300","33,700
(.00)","1,100",50,"16,500"
주점,청춘문방구,청춘에프앤비(F&B),2016-04-16,4년 11개월,5,1명,5,1,0,0,0,"89,523","7,957","5,500","2,200","3,000","34,100","44,800
(.00)","1,650",33,"16,500"
주점,사랑관,사랑컴퍼니,2020-04-10,0년 11개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","1,000","27,280","37,080
(.00)",550,99,"16,500"
주점,국제내쇼날,(주)올웨이즈에프앤비,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"5,500","3,300","2,000","94,600","105,400
(1.00)","1,650",99,"49,500"
주점,꾼노리,(주)빅토리어스,2008-10-31,12년 5개월,31,10명,31,0,3,5,1,"507,069","6,781","11,000","1,650",0,"207,300","219,950
(2.00)","3,070",198,"184,200"
주점,청춘싸롱,(주)리치메이커,2014-09-23,6년 6개월,11,3명,11,0,3,5,0,"431,961","14,696","3,300","1,650",0,"64,900","69,850
(1.00)","2,090",66,"41,800"
주점,제이에이치 곰포차,제이에이치푸드,2020-04-10,0년 11개월,0,2명,0,0,0,0,0,0,0,"5,500","4,400","1,000","79,100","90,000
(1.00)","2,500",82,"62,500"
주점,달빛한모금,(주)달빛가족,2014-11-26,6년 4개월,6,3명,6,0,1,0,0,"244,015","5,742","5,500","2,200","2,000","86,460","96,160
(1.00)","1,760",99,"52,800"
주점,700beer,칠공공비어(주),2008-07-09,12년 8개월,49,8명,49,2,0,13,4,"177,620","4,428","5,500","3,300","2,000","118,714","129,514
(1.00)","1,760",99,"52,800"
주점,탁봉순새우양계장,탁봉순새우양계장,2018-10-01,2년 5개월,1,3명,1,0,0,0,0,0,0,"11,000","2,200","1,000","53,100","67,300
(1.00)","1,650",66,"33,000"
주점,주민상회,(주)시선프랜차이즈,2015-07-01,5년 8개월,47,6명,47,8,0,10,3,"174,323","9,594","5,500","2,200",0,"48,400","56,100
(1.00)","1,980",50,"29,700"
주점,오늘술집주다방,타베코리아,2020-03-23,1년 0개월,0,0명,0,0,0,0,0,0,0,"14,300","5,500","3,000","134,404","157,204
(2.00)","1,650",165,"82,500"
주점,꼴목,좋은나무,2019-07-08,1년 8개월,6,1명,6,6,0,0,0,0,0,"5,500","3,300",0,"41,250","50,050
(1.00)","1,650",50,"24,750"
주점,엔틱정,(주)위하여,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"8,800","3,300","5,000","187,000","204,100
(2.00)","2,090",165,"104,500"
주점,검정고무신,제이에이치푸드,2020-03-09,1년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","2,200",0,"41,800","49,500
(1.00)","1,430",50,"21,450"
주점,온더문포차,(주)다온코퍼레이션,가맹사업 개시 전,0년 0개월,0,4명,0,0,0,0,0,0,0,"5,500","3,300",0,"76,200","85,000
(1.00)","1,430",99,"42,900"
주점,공룡슈퍼,(주)더조은컴퍼니,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"7,700","3,300","2,000","78,100","91,100
(1.00)","1,430",99,"42,900"
주점,타코락,타코락컴퍼니,2015-06-05,5년 9개월,5,0명,5,2,0,0,0,0,0,"3,300","3,300","1,000","46,100","53,700
(1.00)","1,760",50,"26,400"
주점,픽싸(PIXXA),픽싸(PIXXA),2019-03-16,2년 0개월,1,4명,1,1,0,0,0,0,0,"11,000","3,300","1,000","58,300","73,600
(1.00)","1,650",66,"33,000"
주점,잭팟플레이스,(주)에이치케이엔스포츠홀덤,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"11,000","2,200",0,"121,000","134,200
(1.00)","1,650",165,"82,500"
기타 외식,cookrunner,요리하는경더기,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"2,200","2,200",0,"35,000","39,400
(.00)",733,50,"11,000"
기타 외식,윤이불닭발,블러프컴퍼니,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,300","3,300","5,000","39,600","51,200
(1.00)","1,100",33,"11,000"
기타 외식,배달중독,(주)천년에프앤비,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300",0,"33,000","41,800
(.00)","1,320",33,"13,200"
기타 외식,타코비치즈볼,(주)타코비코리아,가맹사업 개시 전,0년 0개월,0,5명,0,0,0,0,0,0,0,"5,500","2,200","1,000","38,900","47,600
(.00)","1,667",50,"25,000"
기타 외식,요리야황제돈가스,(주)다알찬,2020-04-22,0년 11개월,1,5명,1,1,0,0,0,0,0,"5,500","3,300","3,000","93,500","105,300
(1.00)",20,"9,075","55,000"
기타 외식,다수니와플,다수니와플,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","3,300","1,000","32,670","40,270
(.00)","1,650",33,"16,500"
기타 외식,교자킹,(주)아하엔파트너스,가맹사업 개시 전,0년 0개월,0,11명,0,0,0,0,0,0,0,"11,000","3,300","2,000","107,830","124,130
(1.00)","2,750",66,"55,000"
기타 외식,소신,(주)지엔에스에프앤비,2020-01-18,1년 2개월,0,10명,0,0,0,0,0,0,0,"11,000","3,300","3,300","159,060","176,660
(2.00)","2,200",99,"66,000"
기타 외식,닭익는마을도리마루,(주)지엔에스에프앤비,2007-11-09,13년 4개월,0,10명,0,0,1,0,0,0,0,"11,000","3,300","3,300","115,533","133,133
(1.00)","2,200",99,"66,000"
기타 외식,닭익는마을,(주)지엔에스에프앤비,1975-01-20,46년 2개월,13,9명,13,0,1,0,0,"183,975","4,748","11,000","3,300","3,300","99,033","116,633
(1.00)","2,200",99,"66,000"
기타 외식,파스타이츠,파스타이츠,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"3,300","3,300",0,"56,650","63,250
(1.00)","2,200",50,"33,000"
기타 외식,샌드리아,(주)엘에이치지,2017-12-14,3년 3개월,66,13명,66,37,25,0,3,"86,617","6,144","5,500","3,300","5,000","100,800","114,600
(1.00)","1,980",33,"19,800"
기타 외식,보고싶다,보고싶다(주),2018-08-07,2년 7개월,79,20명,79,61,0,0,9,"657,633","14,860","5,500","5,500","2,000","116,314","129,314
(1.00)","1,870",99,"56,100"
기타 외식,밥차남,나이스F&C,2020-09-23,0년 6개월,0,1명,0,0,0,0,0,0,0,"3,300","2,200","3,000","28,600","37,100
(.00)","1,650",26,"13,200"
기타 외식,어쭈꾸리꼼장어,어쭈구리,2019-06-25,1년 9개월,1,1명,1,1,0,0,0,0,0,"5,500","5,500",0,"74,800","85,800
(1.00)","1,650",66,"33,000"
기타 외식,미스코다리 미스터황태,쿠잉에프엔씨(CooingF&C),2017-01-15,4년 2개월,8,1명,8,2,0,0,0,"223,293","5,561","8,800","2,200","2,000","54,900","67,900
(1.00)","1,320",66,"26,400"
기타 외식,이한규의 서소문족발,(주)만점족,가맹사업 개시 전,0년 0개월,0,23명,0,0,0,0,0,0,0,"3,300","2,200","3,000","25,690","34,190
(.00)","1,980",16,"9,900"
기타 외식,고반식당,(주)고반에프앤비,2016-12-20,4년 3개월,24,9명,24,3,0,1,0,"787,662","16,553","22,000",0,"10,000","118,250","150,250
(2.00)","2,200",99,"66,000"
기타 외식,백의만족,(주)백만에프씨,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"11,000","5,500","3,000","85,800","105,300
(1.00)","1,650",99,"49,500"
기타 외식,너티차일드,(주)디앤지컴퍼니본,2017-04-20,3년 11개월,0,0명,0,0,0,0,0,0,0,0,0,0,"1,554,900","1,554,900
(16.00)","1,122","1,650","561,000"
기타 외식,한끼정,한끼정하남본점,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","5,500",0,"8,250","19,250
(.00)",0,0,0
기타 외식,가마치통닭,(주)티지와이,2016-06-01,4년 9개월,398,18명,398,220,0,19,49,"237,133","17,035","2,750",550,"3,000","42,600","48,900
(.00)","1,430",66,"28,600"
기타 외식,삼삼구,삼삼구한양대점,2020-08-03,0년 7개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200","1,000","31,350","37,850
(.00)",0,33,0
기타 외식,죽이야기,(주)죽이야기,2004-08-31,16년 7개월,406,37명,406,43,37,0,26,"134,950","11,774","16,500","5,500","5,500","73,150","100,650
(1.00)","2,310",66,"46,200"
기타 외식,백세면사무소,(주)달인과사람들,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"11,000","5,500","3,000","89,650","109,150
(1.00)","1,650",99,"49,500"
기타 외식,초초,(주)에스지에프앤비,가맹사업 개시 전,0년 0개월,0,18명,0,0,0,0,0,0,0,"11,000","3,300","3,000","187,550","204,850
(2.00)","1,980",165,"99,000"
기타 외식,직화방이,(주)에디블,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"5,500","3,300","2,000","96,000","106,800
(1.00)","2,000",82,"50,000"
기타 외식,갓츠킹,(주)티에스에프엔씨,가맹사업 개시 전,0년 0개월,0,13명,0,0,0,0,0,0,0,"7,700","3,300",0,"37,070","48,070
(.00)","1,650",26,"13,200"
기타 외식,부대찌개119,부대찌개119,2020-11-30,0년 4개월,0,0명,0,0,0,0,0,0,0,"2,200","1,100",0,"24,200","27,500
(.00)","1,650",33,"16,500"
기타 외식,포베이(PhoBay),(주)포베이,2002-10-23,18년 5개월,65,17명,65,4,10,9,2,"440,888","10,620","22,000",0,"5,000","151,000","178,000
(2.00)","3,000",132,"120,000"
기타 외식,푸르릇,푸르릇,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","1,100",0,"27,170","31,570
(.00)","1,650",33,"16,500"
기타 외식,육갑자,(유)맛쎈푸드,가맹사업 개시 전,0년 0개월,0,9명,0,0,0,0,0,0,0,"5,500","2,200","2,000","59,400","69,100
(1.00)","1,650",50,"24,750"
기타 외식,복닥찜닭,(주)비엔피푸드,2020-11-01,0년 4개월,0,12명,0,0,0,0,0,0,0,"5,500","2,200","2,000","49,246","58,946
(1.00)","1,760",66,"35,200"
기타 외식,곱사마,푸드와사랑에빠지다,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"5,500","3,300",0,"54,450","63,250
(1.00)","1,650",50,"24,750"
기타 외식,아메리칸트레이,아메리칸트레이,2019-08-03,1년 7개월,3,6명,3,3,0,0,0,0,0,"5,500","5,500","2,000","68,750","81,750
(1.00)","1,980",66,"39,600"
기타 외식,위드루아 촘촘,(주)루아,가맹사업 개시 전,0년 0개월,0,28명,0,0,0,0,0,0,0,"11,000","5,500","3,000","91,300","110,800
(1.00)","1,980",99,"59,400"
기타 외식,대배달의 시대,(주)아이센스푸드,가맹사업 개시 전,0년 0개월,0,16명,0,0,0,0,0,0,0,"5,500","3,300","2,000","41,800","52,600
(1.00)","1,430",33,"14,300"
기타 외식,혼밥귀족,(주)혼밥라이프,2020-04-01,0년 11개월,0,2명,0,0,0,0,0,0,0,"4,400","2,200","2,000","25,300","33,900
(.00)","1,650",33,"16,500"
기타 외식,혼술;몽,(주)마스터아이디,가맹사업 개시 전,0년 0개월,0,11명,0,0,0,0,0,0,0,"3,300","2,200",0,"28,137","33,637
(.00)","1,430",33,"14,300"
기타 외식,에그벅,(주)토랑에프씨,가맹사업 개시 전,0년 0개월,0,14명,0,0,0,0,0,0,0,"11,000","3,300","3,000","56,650","73,950
(1.00)","3,300",33,"33,000"
기타 외식,마이하노이,(주)호경에프씨,가맹사업 개시 전,0년 0개월,0,32명,0,0,0,0,0,0,0,"5,500","3,850","4,000","88,958","102,308
(1.00)","1,800",99,"54,000"
기타 외식,고돼지,(주)앤리치,2017-10-20,3년 5개월,21,7명,21,15,0,1,0,"345,950","32,054","3,300","2,200","1,000","34,100","40,600
(.00)","1,210",33,"12,100"
기타 외식,광평도새기촌,광평도새기촌본점,가맹사업 개시 전,0년 0개월,0,6명,0,0,0,0,0,0,0,"5,500","2,200","10,000","82,500","100,200
(1.00)","1,320",99,"39,600"
기타 외식,후후,(주)소디프비앤에프,가맹사업 개시 전,0년 0개월,0,200명,0,0,0,0,0,0,0,"5,500","3,300","5,000","51,370","65,170
(1.00)","1,320",50,"19,800"
기타 외식,야끼텐,(주)소디프비앤에프,가맹사업 개시 전,0년 0개월,0,200명,0,0,0,0,0,0,0,"5,500","3,300","5,000","107,360","121,160
(1.00)","1,452",165,"72,600"
기타 외식,샐러드아,피씨에스코리아,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200","2,000","31,350","38,850
(.00)","1,320",33,"13,200"
기타 외식,추어상회,투엔티투제이,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"3,300","2,200",0,"63,690","69,190
(1.00)","1,100",132,"44,000"
기타 외식,김수미의엄마손맛,(주)씨와이비,가맹사업 개시 전,0년 0개월,0,3명,0,0,0,0,0,0,0,"11,000","3,300",0,"100,650","114,950
(1.00)","2,200",99,"66,000"
기타 외식,찜뚝딱,(주)에쓰와이프랜차이즈,2020-05-15,0년 10개월,0,44명,0,0,0,0,0,0,0,"5,500","3,300","1,000","36,216","46,016
(.00)","1,100",40,"13,200"
기타 외식,나성갈비,(주)에쓰와이프랜차이즈,2020-04-13,0년 11개월,0,44명,0,0,0,0,0,0,0,"5,500","3,300","2,000","102,905","113,705
(1.00)","1,650",99,"49,500"
기타 외식,고퀄리티삼겹살도시락,카페(CAFE)툰,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,300","1,100",0,"17,050","21,450
(.00)",165,16,825
기타 외식,한근숯불갈비,(주)비에스인큐,2020-01-01,1년 2개월,0,3명,0,0,0,0,0,0,0,"7,700","3,300",0,"65,890","76,890
(1.00)","1,430",66,"28,600"
기타 외식,오공복이,(주)남쪽나라,2015-11-01,5년 4개월,20,7명,20,5,0,1,0,"291,766","16,402","6,600","4,400","5,000","59,620","75,620
(1.00)","2,090",50,"31,350"
기타 외식,위찜,위찜,2019-09-10,1년 6개월,2,4명,2,2,0,0,0,0,0,"11,000","2,200","1,000","102,300","116,500
(1.00)","1,760",99,"52,800"
기타 외식,이백장 돈가스,쿠킹팩토리24,2019-08-01,1년 7개월,35,1명,35,35,0,0,0,0,0,"3,300","2,200","1,000","40,293","46,793
(.00)","1,650",50,"24,750"
기타 외식,씨네마얼음맥주,씨네마얼음맥주,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","5,500",0,"68,200","79,200
(1.00)","1,650",66,"33,000"
기타 외식,타코비,(주)타코비코리아,2009-09-01,11년 6개월,33,5명,33,5,2,10,2,"91,024","14,102","5,500","2,200","1,000","36,700","45,400
(.00)","1,200",50,"18,000"
기타 외식,정육식당 신의한점,(주)파타지,가맹사업 개시 전,0년 0개월,0,6명,0,0,0,0,0,0,0,"11,000","1,100",0,"41,800","53,900
(1.00)","1,980",33,"19,800"
기타 외식,구공족발,제이앤케이(J&K),2020-09-01,0년 6개월,0,1명,0,0,0,0,0,0,0,"5,500","3,300","2,000","39,930","50,730
(1.00)","1,650",33,"16,500"
기타 외식,신묘한닭도리탕&곱도리탕,이찬에프앤비(주),2020-08-18,0년 7개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","2,000","24,200","35,000
(.00)",917,50,"13,750"
기타 외식,더철판삼겹,(주)다니엘푸드,2020-09-11,0년 6개월,0,0명,0,0,0,0,0,0,0,"2,750","1,100","1,000","22,000","26,850
(.00)","1,650",16,"8,250"
기타 외식,뛰는닭 위에 나는닭,(주)비어프랜드,가맹사업 개시 전,0년 0개월,0,7명,0,0,0,0,0,0,0,"3,300","2,200","1,000","51,540","58,040
(1.00)","2,200",50,"33,000"
기타 외식,가마치삼계탕,(주)티지와이,가맹사업 개시 전,0년 0개월,0,18명,0,0,0,0,0,0,0,"3,630",770,"2,000","75,400","81,800
(1.00)","1,320",116,"46,200"
기타 외식,수비드68도먹거리,(주)베스트포굿,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"8,250","3,300",0,"67,650","79,200
(1.00)","1,705",66,"34,100"
기타 외식,DNRANCH,(주)비아든,가맹사업 개시 전,0년 0개월,0,8명,0,0,0,0,0,0,0,"5,500","5,500",0,"93,170","104,170
(1.00)","1,760",99,"52,800"
기타 외식,미치닥떡볶이,(주)우리둥지,가맹사업 개시 전,0년 0개월,0,7명,0,0,0,0,0,0,0,"3,300","2,200","2,000","40,700","48,200
(.00)","1,650",33,"16,500"
기타 외식,투탑(TWO TOP),국민키친,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"7,700","3,300","5,000","49,250","65,250
(1.00)","1,980",33,"19,800"
기타 외식,돈까스회관,(주)바르다프랜차이즈,2019-10-03,1년 5개월,1,0명,1,1,0,0,0,0,0,"5,500","3,300","2,000","36,316","47,116
(.00)","1,430",40,"17,160"
기타 외식,플렉스푸드,플렉스푸드본점,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","1,000","55,250","65,050
(1.00)","2,200",50,"33,000"
기타 외식,강경불고기,(주)강경푸드,2018-01-02,3년 2개월,4,3명,4,2,0,2,1,0,0,"11,000","3,300","3,000","95,700","113,000
(1.00)","2,200",99,"66,000"
기타 외식,요가파이어,(주)강경푸드,2013-08-01,7년 7개월,5,3명,5,2,1,0,0,0,0,"11,000","3,300","3,000","89,100","106,400
(1.00)","2,200",99,"66,000"
기타 외식,샌드베이,(주)국민키친,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"7,700","3,300","5,000","49,250","65,250
(1.00)","1,980",33,"19,800"
기타 외식,에그존(egg zone),(주)국민키친,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"7,700","3,300","5,000","49,250","65,250
(1.00)","1,980",33,"19,800"
기타 외식,윤경양식당,(주)삼삼테이블,가맹사업 개시 전,0년 0개월,0,8명,0,0,0,0,0,0,0,"5,500","3,300","2,000","53,900","64,700
(1.00)","2,200",50,"33,000"
기타 외식,jay coffee,제이에이치푸드,2016-04-10,4년 11개월,6,2명,6,1,3,0,1,"121,404","3,020","11,000","3,300","2,000","101,200","117,500
(1.00)","2,200",66,"44,000"
기타 외식,설어정,명랑시대외식청년창업협동조합,가맹사업 개시 전,0년 0개월,0,57명,0,0,0,0,0,0,0,"5,500","5,500","5,000","61,600","77,600
(1.00)","1,980",50,"29,700"
기타 외식,오이씨통치킨,(주)프레시안에프앤비,2011-02-28,10년 1개월,4,4명,4,1,0,1,0,0,0,"14,300","4,400","5,000","59,800","83,500
(1.00)","2,700",33,"27,000"
기타 외식,혼술식당,본프레시,2019-04-16,1년 11개월,3,1명,0,0,0,0,0,0,0,"3,300","2,200","3,000","26,950","35,450
(.00)","1,650",33,"16,500"
기타 외식,샐러바웃,샐러풀,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300",0,"68,750","77,550
(1.00)","2,200",50,"33,000"
기타 외식,인스타크랩,(주)더선주,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"11,000","5,500","5,000","186,109","207,609
(2.00)","5,500",82,"137,500"
기타 외식,어묵먹은호랑이,(주)피쉬바게트,2018-10-29,2년 5개월,3,3명,3,0,0,0,0,0,0,"3,300","2,200","5,000","39,650","50,150
(1.00)","1,650",33,"16,500"
기타 외식,황소알곱창,(주)월투월,2020-07-02,0년 8개월,0,0명,0,0,0,0,0,0,0,"11,000","5,500","5,000","79,750","101,250
(1.00)","1,980",82,"49,500"
기타 외식,바오밥(BAOBAB),(주)바오밥아이엔씨,2014-12-01,6년 3개월,22,7명,22,1,0,4,1,"311,664","10,516","11,000","3,300","3,000","90,906","108,206
(1.00)","1,870",99,"56,100"
기타 외식,광부맥주,(주)바오밥아이엔씨,가맹사업 개시 전,0년 0개월,0,7명,0,0,0,0,0,0,0,"5,500","3,300","3,300","103,400","115,500
(1.00)","1,760",132,"70,400"
기타 외식,민영활어공장,(주)디딤,가맹사업 개시 전,0년 0개월,0,177명,0,0,0,0,0,0,0,"11,000","3,300","3,000","105,875","123,175
(1.00)","2,383",99,"71,500"
기타 외식,최용찬의불노리,(주)한성푸드대구불노리막창창업컨설팅,2010-11-29,10년 4개월,10,0명,10,5,1,1,1,"60,684","1,830","4,400","1,100","1,000","30,250","36,750
(.00)",990,66,"19,800"
기타 외식,마이쿡,(주)채선당,가맹사업 개시 전,0년 0개월,0,123명,0,0,0,0,0,0,0,"13,200","3,300","5,000","61,270","82,770
(1.00)","1,870",50,"28,050"
기타 외식,채선당도시락&샐러드,(주)채선당,가맹사업 개시 전,0년 0개월,0,123명,0,0,0,0,0,0,0,"13,200","3,300","5,000","61,270","82,770
(1.00)","1,870",50,"28,050"
기타 외식,하대승 담양갈비,승승그룹(주),가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"11,000","5,500","5,000","109,486","130,986
(1.00)","1,870",99,"56,100"
기타 외식,에그위치,(주)크리에이티브크루,가맹사업 개시 전,0년 0개월,0,3명,0,0,0,0,0,0,0,"3,300","2,200","1,000","27,700","34,200
(.00)","2,200",10,"6,600"
기타 외식,불닭발땡초동대문엽기떡볶이,(주)핫시즈너,2005-10-05,15년 5개월,487,44명,487,26,0,0,20,"598,693","30,219","11,000","3,300",0,"72,147","86,447
(1.00)","1,760",50,"26,400"
기타 외식,투고키친,(주)제이알에프앤씨,2020-09-28,0년 6개월,0,13명,0,0,0,0,0,0,0,"3,000","5,000",0,0,"8,000
(.00)","1,091",109,"36,000"
기타 외식,루아 저세상 불쭈꾸미,(주)루아,가맹사업 개시 전,0년 0개월,0,28명,0,0,0,0,0,0,0,"3,300","3,300",0,"59,400","66,000
(1.00)","1,650",66,"33,000"
기타 외식,킴쓰해물로스,킴스해물로스,2020-02-01,1년 1개월,0,3명,0,0,0,0,0,0,0,"5,500","3,300",0,"44,000","52,800
(1.00)","1,650",50,"24,750"
기타 외식,칠백집 서울껍데기,(주)길품에프엔비,2019-06-20,1년 9개월,4,9명,4,4,0,0,0,0,0,"11,000","3,300","5,000","62,700","82,000
(1.00)","1,650",66,"33,000"
기타 외식,샐러드상점,피에스피에프앤디(주),2020-09-01,0년 6개월,0,38명,0,0,0,0,0,0,0,"5,500","3,300","2,000","51,700","62,500
(1.00)","1,650",66,"33,000"
기타 외식,카레온,카레온가맹본부,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200",0,"16,500","22,000
(.00)","2,200",50,"33,000"
기타 외식,브라운돈까스,(주)브라운에프앤씨,2014-02-21,7년 1개월,58,5명,58,23,0,7,2,"233,755","8,555","5,500","2,200","1,000","70,420","79,120
(1.00)","1,650",66,"33,000"
기타 외식,조스테이크,델리원푸드,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"2,200","1,100",0,"28,600","31,900
(.00)","1,320",33,"13,200"
기타 외식,불소식당,(주)불소,2014-06-04,6년 9개월,4,3명,4,0,0,1,0,0,0,"16,500","5,500","1,000","77,880","100,880
(1.00)","1,947",132,"77,880"
기타 외식,청춘닭꼬치,(주)청춘에프앤비,2017-09-07,3년 6개월,0,5명,0,0,0,1,0,0,0,"11,000","5,500",0,"48,100","64,600
(1.00)","1,870",66,"37,400"
기타 외식,고기굽는카페조선,(주)더굿에프엔씨,2012-08-08,8년 7개월,2,3명,2,0,0,0,0,0,0,"8,800","2,200","5,000","104,005","120,005
(1.00)","2,045",106,"65,450"
기타 외식,매운상회,매운상회부천본점,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","2,000","44,770","55,570
(1.00)",367,99,"11,000"
기타 외식,스노우폭스,(주)스노우폭스코리아,가맹사업 개시 전,0년 0개월,0,61명,0,0,0,0,0,0,0,"11,000","5,500","2,000","107,800","126,300
(1.00)","2,200",66,"44,000"
기타 외식,승승,승승그룹(주),2019-03-01,2년 0개월,36,12명,36,36,0,0,0,"440,817","11,535","16,500","3,300","5,000","113,850","138,650
(1.00)","2,200",99,"66,000"
기타 외식,홍익스테이크,홍익스테이크청라본점,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"4,400","3,300",0,"26,400","34,100
(.00)","1,650",33,"16,500"
